country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Oman,OMN,2021-02-02,,,,,270.0,,,,53.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-03,,,,,175.0,,,,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-04,,,,,175.0,,,,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-05,,,,,175.0,,,,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-06,,,,,175.0,,,,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-07,,,,,175.0,,,,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-08,39146.0,26874.0,12272.0,,175.0,0.77,0.53,0.24,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-09,41192.0,28920.0,12272.0,2046.0,442.0,0.81,0.57,0.24,87.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-10,43233.0,30961.0,12272.0,2041.0,709.0,0.85,0.61,0.24,139.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-11,45065.0,32793.0,12272.0,1832.0,946.0,0.88,0.64,0.24,185.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-12,46829.0,34557.0,12272.0,1764.0,1173.0,0.92,0.68,0.24,230.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-13,47198.0,34926.0,12272.0,369.0,1200.0,0.92,0.68,0.24,235.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-14,48819.0,36547.0,12272.0,1621.0,1407.0,0.96,0.72,0.24,276.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-15,50100.0,37828.0,12272.0,1281.0,1565.0,0.98,0.74,0.24,306.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-16,56847.0,37828.0,19019.0,6747.0,2236.0,1.11,0.74,0.37,438.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-17,58255.0,39236.0,19019.0,1408.0,2146.0,1.14,0.77,0.37,420.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-18,59878.0,40859.0,19019.0,1623.0,2116.0,1.17,0.8,0.37,414.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-19,61971.0,42952.0,19019.0,2093.0,2163.0,1.21,0.84,0.37,424.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-20,62487.0,43468.0,19019.0,516.0,2184.0,1.22,0.85,0.37,428.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-21,64538.0,45519.0,19019.0,2051.0,2246.0,1.26,0.89,0.37,440.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-22,66103.0,47084.0,19019.0,1565.0,2286.0,1.29,0.92,0.37,448.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-23,67660.0,48641.0,19019.0,1557.0,1545.0,1.32,0.95,0.37,303.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-24,,,,,1618.0,,,,317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-25,,,,,1660.0,,,,325.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-26,,,,,1635.0,,,,320.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-27,,,,,1835.0,,,,359.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-02-28,,,,,1816.0,,,,356.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-01,,,,,1867.0,,,,366.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-02,,,,,1918.0,,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-03,,,,,1918.0,,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-04,,,,,1918.0,,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-05,,,,,1918.0,,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-06,,,,,1918.0,,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-07,,,,,1918.0,,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-08,,,,,1918.0,,,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-09,94518.0,75499.0,19019.0,,1918.0,1.85,1.48,0.37,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-10,98168.0,79149.0,19019.0,3650.0,2166.0,1.92,1.55,0.37,424.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-11,,,,,2087.0,,,,409.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-12,,,,,2008.0,,,,393.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-13,,,,,1929.0,,,,378.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-14,,,,,1851.0,,,,362.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-15,105003.0,85984.0,19019.0,,1772.0,2.06,1.68,0.37,347.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-16,,,,,1844.0,,,,361.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-17,109844.0,90825.0,19019.0,,1668.0,2.15,1.78,0.37,327.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-18,,,,,1787.0,,,,350.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-19,,,,,1906.0,,,,373.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-20,,,,,2024.0,,,,396.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-21,,,,,2143.0,,,,420.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Oman,OMN,2021-03-22,120837.0,101818.0,19019.0,,2262.0,2.37,1.99,0.37,443.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/OmaniMOH/status/1373935050853584898
Pakistan,PAK,2021-02-02,0.0,0.0,,,,0.0,0.0,,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-03,,,,,3404.0,,,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-04,,,,,3404.0,,,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-05,,,,,3404.0,,,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-06,,,,,3404.0,,,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-07,,,,,3404.0,,,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-08,,,,,3404.0,,,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-09,,,,,3404.0,,,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-10,27228.0,27228.0,,,3404.0,0.01,0.01,,15.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-11,,,,,3439.0,,,,16.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-12,,,,,3474.0,,,,16.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-13,,,,,3509.0,,,,16.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-14,,,,,3544.0,,,,16.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-15,,,,,3579.0,,,,16.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-16,,,,,3614.0,,,,16.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-17,52768.0,52768.0,,,3649.0,0.02,0.02,,17.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-18,,,,,3846.0,,,,17.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-19,,,,,4043.0,,,,18.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-20,,,,,4240.0,,,,19.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-21,72882.0,72882.0,,,4437.0,0.03,0.03,,20.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-22,,,,,5801.0,,,,26.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-23,,,,,7165.0,,,,32.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-24,,,,,8529.0,,,,39.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-25,,,,,9696.0,,,,44.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-26,,,,,10862.0,,,,49.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-27,,,,,12029.0,,,,54.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-02-28,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-01,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-02,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-03,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-04,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-05,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-06,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-07,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-08,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-09,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-10,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-11,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-12,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-13,,,,,13196.0,,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Pakistan,PAK,2021-03-14,350000.0,,,,13196.0,0.16,,,60.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",National Command and Operation Centre,https://www.thenews.com.pk/latest/804243-asad-umar-dispels-notion-pakistan-does-not-plan-on-purchasing-vaccines
Panama,PAN,2021-01-19,0.0,,,,,0.0,,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-20,641.0,,,641.0,641.0,0.01,,,149.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-21,2728.0,,,2087.0,1364.0,0.06,,,316.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-22,5081.0,,,2353.0,1694.0,0.12,,,393.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-23,5594.0,,,513.0,1398.0,0.13,,,324.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-24,6420.0,,,826.0,1284.0,0.15,,,298.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-25,6597.0,,,177.0,1100.0,0.15,,,255.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-26,7497.0,,,900.0,1071.0,0.17,,,248.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-27,8546.0,,,1049.0,1129.0,0.2,,,262.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-28,8723.0,,,177.0,856.0,0.2,,,198.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-29,8772.0,,,49.0,527.0,0.2,,,122.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-30,8772.0,,,0.0,454.0,0.2,,,105.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-01-31,8772.0,,,0.0,336.0,0.2,,,78.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-01,10549.0,,,1777.0,565.0,0.24,,,131.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-02,12013.0,,,1464.0,645.0,0.28,,,149.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-03,12362.0,,,349.0,545.0,0.29,,,126.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-04,12428.0,,,66.0,529.0,0.29,,,123.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-05,12441.0,,,13.0,524.0,0.29,,,121.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-06,12441.0,,,0.0,524.0,0.29,,,121.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-07,12441.0,,,0.0,524.0,0.29,,,121.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-08,12441.0,,,0.0,270.0,0.29,,,63.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-09,12441.0,,,0.0,61.0,0.29,,,14.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-10,12441.0,,,0.0,11.0,0.29,,,3.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-11,12441.0,,,0.0,2.0,0.29,,,0.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-12,12441.0,,,0.0,,0.29,,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-13,12441.0,,,0.0,,0.29,,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-14,12441.0,,,0.0,,0.29,,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-15,12441.0,,,0.0,,0.29,,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-16,12441.0,,,0.0,,0.29,,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-17,12772.0,,,331.0,47.0,0.3,,,11.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-18,13372.0,,,600.0,133.0,0.31,,,31.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-19,36114.0,,,22742.0,3382.0,0.84,,,784.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-20,45535.0,,,9421.0,4728.0,1.06,,,1096.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-21,47848.0,,,2313.0,5058.0,1.11,,,1172.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-22,56210.0,,,8362.0,6253.0,1.3,,,1449.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-23,60088.0,,,3878.0,6807.0,1.39,,,1578.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-24,70578.0,,,10490.0,8258.0,1.64,,,1914.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-25,89419.0,,,18841.0,10864.0,2.07,,,2518.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
Panama,PAN,2021-02-26,106667.0,,,17248.0,10079.0,2.47,,,2336.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/EstrellaOnline/status/1373999176644755457
